Station_ID,Region,Install_Date,Energy_Output_kWh,User_Rating,Charging_Fee,Status,Uptime_Percentage,Maintenance_Contact
 EV-1083 ,WEST ,2022-01-26 05:17:26.369273,400.11135941509394,2.552532324008997,19.179113657396766,??,0.844867436798283,operator_14@ecogrid.com
 EV-1084 ,WEST ,2022-01-26 12:34:59.939987,392.3830989188518,1.6830411338015425,27.483485225460075,Under Repair,0.8452159357456621,operator_6@ecogrid.com
 EV-1085 ,West,2022-01-26 19:52:33.510702,134.47508256151343,1.9073484093019806,29.248139339148587,NULL,0.7930075992877273,operator_12@ecogrid.com
 EV-1086 ,North,2022-01-27 03:10:07.081416,89.77322614303341,3.302004073876236,20.861328493890078,NULL,0.9791331225040594,operator_14@ecogrid.com
 EV-1087 ,WEST ,2022-01-27 10:27:40.652130,364.52697281932353,2.69375521959917,24.10138974631096,Active,0.7847630305288034,operator_13@ecogrid.com
 EV-1088 ,north,2022-01-27 17:45:14.222844,215.7562462074581,3.0597100354426883,7.095210837179106,NULL,0.7865325856714739,operator_4@ecogrid.com
 EV-1089 ,north,2022-01-28 01:02:47.793558,244.55580188150628,1.6827097412089347,9.01788962228764,Active,0.7702899892671163,operator_1@ecogrid.com
 EV-1090 ,South,2022-01-28 08:20:21.364272,64.01709175702598,3.651625009378263,23.330120123824415,NULL,0.7437364105661689,operator_10@ecogrid.com
 EV-1091 ,north,2022-01-28 15:37:54.934986,166.80940217377213,4.410154963423868,15.784136409700048,NULL,0.8092033166045358,operator_13@ecogrid.com
 EV-1092 ,South,2022-01-28 22:55:28.505701,65.15438174350881,2.0317580271476023,16.149131760110144,??,0.904266178000129,operator_7@ecogrid.com
 EV-1093 ,North,2022-01-29 06:13:02.076415,445.6335976705614,2.9660569033273063,12.715192040885915,Active,0.9226488588312267,operator_13@ecogrid.com
 EV-1094 ,West,2022-01-29 13:30:35.647129,159.5285074483387,4.902109316083607,20.183909586943592,Active,0.9440256749292043,operator_9@ecogrid.com
 EV-1095 ,West,2022-01-29 20:48:09.217843,300.80172630785364,2.3329669622029106,9.629126135405066,NULL,0.7592631665594676,operator_13@ecogrid.com
 EV-1096 ,West,2022-01-30 04:05:42.788557,67.54069429750868,3.3801853796950447,20.67290698284739,Active,0.7106898064719189,operator_6@ecogrid.com
 EV-1097 ,north,2022-01-30 11:23:16.359271,350.08132608754613,1.3607828008009775,9.344971428380992,NULL,0.9924057575465175,operator_14@ecogrid.com
 EV-1098 ,North,2022-01-30 18:40:49.929985,195.36230558934224,3.4240600099177727,6.59565086774284,NULL,0.7042997557859285,operator_6@ecogrid.com
 EV-1099 ,north,2022-01-31 01:58:23.500700,454.0636341309496,1.3585270932184716,13.258942217476525,Under Repair,0.9882036513874175,operator_9@ecogrid.com
 EV-1100 ,north,2022-01-31 09:15:57.071414,449.65318502031613,,10.778508550246192,Active,0.94864432561354,operator_4@ecogrid.com
 EV-1101 ,North,2022-01-31 16:33:30.642128,196.3807782627865,,27.22479096390831,Offline,0.973622428307541,operator_5@ecogrid.com
 EV-1102 ,North,2022-01-31 23:51:04.212842,455.43240306071056,,6.373836346715665,Active,0.8161557137833437,operator_5@ecogrid.com
 EV-1103 ,North,2022-02-01 07:08:37.783556,498.27095307445046,,9.415342314353072,Active,0.7591605996553099,operator_14@ecogrid.com
 EV-1104 ,North,2022-02-01 14:26:11.354270,421.43704885577665,,18.717990139576237,??,0.8819391055526695,operator_12@ecogrid.com
 EV-1105 ,West,2022-02-01 21:43:44.924984,430.192106489853,,17.026679771186842,Offline,0.9223753512149461,operator_5@ecogrid.com
 EV-1106 ,East,2022-02-02 05:01:18.495699,162.05393124909045,,6.146300459367539,Offline,0.7392583198973981,operator_8@ecogrid.com
 EV-1107 ,East,2022-02-02 12:18:52.066413,309.51607948599036,,5.181310700378612,??,0.9392864544053602,operator_11@ecogrid.com
 EV-1108 ,North,2022-02-02 19:36:25.637127,80.26516128531554,,29.701698549028748,??,0.7625779960037673,operator_1@ecogrid.com
 EV-1109 ,East,2022-02-03 02:53:59.207841,92.71307156975138,,21.470867508970954,Active,0.847503187872538,operator_10@ecogrid.com
 EV-1110 ,East,2022-02-03 10:11:32.778555,499.50167541498075,3.33333163995407,14.13515327253892,Under Repair,0.9569447349634459,operator_11@ecogrid.com
 EV-1111 ,North,2022-02-03 17:29:06.349269,196.98766224165993,3.1535367475857328,16.760806191581032,??,0.7580273533128077,operator_10@ecogrid.com
 EV-1112 ,East,2022-02-04 00:46:39.919983,386.68276042198084,2.8179309318214267,11.663753011357173,Offline,0.7725653943948362,operator_11@ecogrid.com
 EV-1113 ,north,2022-02-04 08:04:13.490698,412.9992738620674,1.8371510461204794,13.621844592330245,Offline,0.7188313469497574,operator_3@ecogrid.com
 EV-1114 ,South,2022-02-04 15:21:47.061412,436.1104719532531,1.0148786432722368,21.226111681705348,Active,0.7439842335349391,operator_8@ecogrid.com
 EV-1115 ,South,2022-02-04 22:39:20.632126,498.93273383097045,1.966024907424245,27.07029497168427,Under Repair,0.7439577459344106,operator_11@ecogrid.com
 EV-1116 ,North,2022-02-05 05:56:54.202840,158.67341836559052,3.0388926864142607,9.603250577029621,NULL,0.7610282506462412,operator_9@ecogrid.com
 EV-1117 ,West,2022-02-05 13:14:27.773554,68.15787208686487,2.51983980903901,26.009037634632968,??,0.7858601191194952,operator_2@ecogrid.com
 EV-1118 ,North,2022-02-05 20:32:01.344268,235.03618309756368,2.793940912010535,8.038915737956726,??,0.9444950093435622,operator_12@ecogrid.com
 EV-1119 ,West,2022-02-06 03:49:34.914982,108.53630142302612,4.922592878256198,10.37480558970978,Active,0.9747291592543352,operator_4@ecogrid.com
 EV-1120 ,South,2022-02-06 11:07:08.485697,60.091650122924804,2.4010894826773104,5.9293822012411495,Under Repair,0.821884182768685,operator_14@ecogrid.com
 EV-1121 ,North,2022-02-06 18:24:42.056411,212.19207221366875,2.8087317574404316,8.520296552324986,Offline,0.7384626855964932,operator_8@ecogrid.com
 EV-1122 ,WEST ,2022-02-07 01:42:15.627125,402.6822129838564,1.5340622054112782,27.932578636601264,Offline,0.7671429775286591,operator_5@ecogrid.com
 EV-1123 ,north,2022-02-07 08:59:49.197839,304.7813110512819,1.1918309297479506,16.485968665459467,NULL,0.9208617930565677,operator_1@ecogrid.com
 EV-1124 ,East,2022-02-07 16:17:22.768553,190.75009514465933,4.1016380583699785,6.941646544458839,Offline,0.9032276557638669,operator_6@ecogrid.com
 EV-1125 ,West,2022-02-07 23:34:56.339267,344.4539024717239,3.2827327002879145,28.993170950974033,??,0.9901621904817071,operator_14@ecogrid.com
 EV-1126 ,WEST ,2022-02-08 06:52:29.909981,154.40818113896484,4.04281922417558,26.97480769396625,NULL,0.7043466041785249,operator_9@ecogrid.com
 EV-1127 ,East,2022-02-08 14:10:03.480696,56.47165073243826,1.5994511955462065,23.86706302170353,Under Repair,0.925227628084707,operator_9@ecogrid.com
 EV-1128 ,East,2022-02-08 21:27:37.051410,393.9590238963923,3.2873150847307637,28.336819798688946,NULL,0.8517380801358945,operator_11@ecogrid.com
 EV-1129 ,North,2022-02-09 04:45:10.622124,330.68438818880406,2.014569897365502,10.503235520894105,Under Repair,0.9708078933767378,operator_1@ecogrid.com
 EV-1130 ,East,2022-02-09 12:02:44.192838,393.036181025432,1.9122472676000797,25.90923232525216,Offline,0.8728500022380601,operator_4@ecogrid.com
 EV-1131 ,north,2022-02-09 19:20:17.763552,67.52210750944953,1.046104056211941,22.249779908857654,Active,0.8340003173384246,operator_1@ecogrid.com
 EV-1132 ,WEST ,2022-02-10 02:37:51.334266,426.7038325237935,1.5213628942762876,26.74398123919221,NULL,0.8997551828478985,operator_7@ecogrid.com
 EV-1133 ,East,2022-02-10 09:55:24.904980,328.7867900163365,2.2370724459987814,24.922789143565744,NULL,0.9500570326542992,operator_3@ecogrid.com
 EV-1134 ,North,2022-02-10 17:12:58.475695,303.52790782068803,1.4675150423637562,13.662376579420625,??,0.7847495650518556,operator_2@ecogrid.com
 EV-1135 ,north,2022-02-11 00:30:32.046409,331.0763216515392,4.94343376164375,24.35996342543139,??,0.7322581131352773,operator_14@ecogrid.com
 EV-1136 ,South,2022-02-11 07:48:05.617123,438.99496109076387,2.2345305940958027,11.561407574622258,Under Repair,0.8299054354957961,operator_8@ecogrid.com
 EV-1137 ,WEST ,2022-02-11 15:05:39.187837,314.12142795150817,1.5212957868093127,13.214804075701371,Active,0.7643559618435185,operator_9@ecogrid.com
 EV-1138 ,East,2022-02-11 22:23:12.758551,311.4276709496807,1.796329251311831,7.697642930574403,??,0.8288623526185627,operator_7@ecogrid.com
 EV-1139 ,North,2022-02-12 05:40:46.329265,495.8056206795946,3.350812913365906,28.37691539951172,??,0.997314451839685,operator_6@ecogrid.com
 EV-1140 ,South,2022-02-12 12:58:19.899979,390.52857518085557,1.256174095459154,12.275084085007038,Offline,0.8722366281322066,operator_10@ecogrid.com
 EV-1141 ,South,2022-02-12 20:15:53.470694,249.03221245301089,4.4497365205646275,18.015561629286296,Offline,0.9080800668540231,operator_13@ecogrid.com
 EV-1142 ,West,2022-02-13 03:33:27.041408,368.32865001481747,4.845998716948589,14.783320911654817,??,0.9033785267384256,operator_11@ecogrid.com
 EV-1143 ,north,2022-02-13 10:51:00.612122,225.1537122613048,1.9869896826695235,28.99820301458754,Under Repair,0.946210250885819,operator_6@ecogrid.com
 EV-1144 ,East,2022-02-13 18:08:34.182836,152.99395811757455,2.8003810743634374,13.37622927346206,Active,0.9832385797046139,operator_9@ecogrid.com
 EV-1145 ,North,2022-02-14 01:26:07.753550,318.58334459949174,1.0885378041179883,24.463645535567224,??,0.897645429462416,operator_5@ecogrid.com
 EV-1146 ,West,2022-02-14 08:43:41.324264,467.6819441512782,3.562840898908886,26.3854038657795,Under Repair,0.8428283934259624,operator_5@ecogrid.com
 EV-1147 ,north,2022-02-14 16:01:14.894978,468.11278400695824,2.6557042322103555,15.890162437024149,Under Repair,0.7953492839253734,operator_2@ecogrid.com
 EV-1148 ,West,2022-02-14 23:18:48.465693,203.85737514747063,2.080233864406223,14.45429536132328,??,0.80808229003716,operator_6@ecogrid.com
 EV-1149 ,WEST ,2022-02-15 06:36:22.036407,287.45485979976274,1.827348442466434,23.6936455233157,Under Repair,0.8003441824372169,operator_14@ecogrid.com
 EV-1150 ,north,2022-02-15 13:53:55.607121,145.23615435643754,3.6160923106350418,27.822399507655852,NULL,0.7973396473821669,operator_12@ecogrid.com
 EV-1151 ,north,2022-02-15 21:11:29.177835,498.03399927449755,2.6648681241292578,23.873293326805957,Under Repair,0.9083875013146283,operator_12@ecogrid.com
 EV-1152 ,East,2022-02-16 04:29:02.748549,491.5030585405711,1.718637156119648,10.67815913979664,??,0.8763127089855592,operator_12@ecogrid.com
 EV-1153 ,north,2022-02-16 11:46:36.319263,342.2790183683513,3.756436325947296,27.207693685942633,Under Repair,0.7605985134753178,operator_6@ecogrid.com
 EV-1154 ,West,2022-02-16 19:04:09.889977,411.986326854863,3.2602891321467746,14.689541685920828,??,0.9908878057498587,operator_6@ecogrid.com
 EV-1155 ,north,2022-02-17 02:21:43.460692,371.795072577665,4.434688219717985,19.405735294448355,Offline,0.8283176546062958,operator_4@ecogrid.com
 EV-1156 ,East,2022-02-17 09:39:17.031406,316.9211985677607,1.4699035955059716,25.785890482317775,??,0.8698259203204235,operator_11@ecogrid.com
 EV-1157 ,East,2022-02-17 16:56:50.602120,74.00659864500396,4.142666407777824,9.709869185012305,Under Repair,0.9107802900369288,operator_7@ecogrid.com
 EV-1158 ,WEST ,2022-02-18 00:14:24.172834,254.64395414869747,3.694067147269036,24.612753391938828,??,0.8841032130030686,operator_9@ecogrid.com
 EV-1159 ,West,2022-02-18 07:31:57.743548,353.65383597533474,1.4600437473123913,19.904069947766935,Active,0.7933155307286802,operator_1@ecogrid.com
 EV-1160 ,South,2022-02-18 14:49:31.314262,354.8892262476581,3.779282919486883,27.333541045690204,??,0.939311972046213,operator_3@ecogrid.com
 EV-1161 ,South,2022-02-18 22:07:04.884976,217.90517829007263,2.7661891555193217,9.299260046088573,??,0.733046091873888,operator_10@ecogrid.com
 EV-1162 ,north,2022-02-19 05:24:38.455691,473.7613939961137,4.779939142223372,15.517055926023211,Active,0.8706987504111015,operator_9@ecogrid.com
 EV-1163 ,WEST ,2022-02-19 12:42:12.026405,125.31066450655145,1.5664454024715972,25.821077321670938,Active,0.7819951669042302,operator_14@ecogrid.com
 EV-1164 ,North,2022-02-19 19:59:45.597119,275.16175079700224,3.571333563262952,5.480792586419004,Active,0.8847287103019055,operator_5@ecogrid.com
 EV-1165 ,north,2022-02-20 03:17:19.167833,360.89778944787025,2.527920181851784,7.805034169141072,NULL,0.7653980443253109,operator_6@ecogrid.com
 EV-1166 ,WEST ,2022-02-20 10:34:52.738547,363.7111126513142,4.827258682363511,29.76413031891837,??,0.9316598965628015,operator_8@ecogrid.com
 EV-1167 ,West,2022-02-20 17:52:26.309261,341.887530545967,2.319899581161106,12.009854464758764,Active,0.7682608993797497,operator_9@ecogrid.com
 EV-1168 ,West,2022-02-21 01:09:59.879975,173.87969605333706,4.848743637967201,29.388579843098835,Active,0.9671176404900498,operator_8@ecogrid.com
 EV-1169 ,West,2022-02-21 08:27:33.450690,120.29295590897989,4.605943404402996,9.563288775216847,Offline,0.9584664714010693,operator_3@ecogrid.com
 EV-1170 ,West,2022-02-21 15:45:07.021404,336.1731470720199,2.0815329412426253,14.027361075183391,NULL,0.8087180356041433,operator_10@ecogrid.com
 EV-1171 ,West,2022-02-21 23:02:40.592118,319.685952262747,4.214167107305711,23.821736112589267,??,0.8157460866622077,operator_1@ecogrid.com
 EV-1172 ,WEST ,2022-02-22 06:20:14.162832,130.71020463015844,4.982416807214024,21.44446018095446,Under Repair,0.9104510373062471,operator_11@ecogrid.com
 EV-1173 ,WEST ,2022-02-22 13:37:47.733546,367.3126155067535,2.0106520086851294,19.52805999822639,NULL,0.7271120613917451,operator_13@ecogrid.com
 EV-1174 ,East,2022-02-22 20:55:21.304260,254.8273962801454,2.7471086772932787,18.24747939512519,NULL,0.7242758236527037,operator_12@ecogrid.com
 EV-1175 ,South,2022-02-23 04:12:54.874974,350.49226622141884,3.0807229462670387,26.086011091618506,Offline,0.7408972590501829,operator_13@ecogrid.com
 EV-1176 ,West,2022-02-23 11:30:28.445689,426.8151858965678,2.1797245432154573,10.873714070834819,??,0.8687426006349557,operator_5@ecogrid.com
 EV-1177 ,North,2022-02-23 18:48:02.016403,126.37779285961543,1.061059358584119,16.06177317483796,??,0.7447006914493279,operator_7@ecogrid.com
 EV-1178 ,WEST ,2022-02-24 02:05:35.587117,58.615190598576504,1.8805169767901067,8.886307303911432,Active,0.7832851845318944,operator_2@ecogrid.com
